MGRA,Area_Type,Area_Type_Num,EC_Tier,EC_Name,Loc_Type,HBHUR
4869,Second City,4,NULL,NULL,Urban,C
4870,Second City,4,NULL,NULL,Urban,C
4871,Second City,4,NULL,NULL,Urban,C
4872,Second City,4,NULL,NULL,Urban,C
4873,Second City,4,NULL,NULL,Urban,C
4874,Second City,4,NULL,NULL,Urban,C
4875,Second City,4,NULL,NULL,Urban,C
4876,Second City,4,NULL,NULL,Urban,C
4877,Second City,4,NULL,NULL,Urban,C
4878,Town Center,3,1,Sorrento Valley East,Urban,U
4879,Town Center,3,1,Sorrento Valley East,Urban,U
4880,Town Center,3,1,Sorrento Valley East,Urban,U
4881,Town Center,3,1,Sorrento Valley East,Urban,U
4882,Town Center,3,1,Sorrento Valley East,Urban,U
4883,Town Center,3,1,Sorrento Valley East,Urban,U
4884,Town Center,3,3,Carroll Canyon,Urban,U
4885,Town Center,3,1,Sorrento Valley East,Urban,U
4886,Town Center,3,1,Sorrento Valley East,Urban,U
4887,Town Center,3,3,Carroll Canyon,Urban,U
4888,Town Center,3,3,Carroll Canyon,Urban,U
4889,Town Center,3,3,Carroll Canyon,Urban,U
4890,Town Center,3,3,Carroll Canyon,Urban,U
4891,Town Center,3,3,Miramar,Urban,U
4892,Town Center,3,3,Miramar,Urban,U
4893,Town Center,3,3,Carroll Canyon,Urban,U
4894,Town Center,3,3,Carroll Canyon,Urban,U
4895,Town Center,3,3,Miramar,Urban,U
4896,Town Center,3,3,Miramar,Urban,U
4897,Town Center,3,3,Miramar,Urban,U
4898,Town Center,3,3,Carroll Canyon,Urban,U
4899,Town Center,3,3,Carroll Canyon,Urban,U
4900,Town Center,3,3,Miramar,Urban,U
4901,Town Center,3,3,Miramar,Urban,U
4902,Town Center,3,3,Miramar,Urban,U
4903,Town Center,3,3,Miramar,Urban,U
4904,Town Center,3,3,Carroll Canyon,Urban,U
4905,Town Center,3,3,Carroll Canyon,Urban,U
4906,Town Center,3,3,Miramar,Urban,U
4907,Town Center,3,3,Miramar,Urban,U
4908,Town Center,3,3,Miramar,Urban,U
4909,Town Center,3,3,Miramar,Urban,U
4910,Town Center,3,3,Miramar,Urban,U
4911,Town Center,3,3,Carroll Canyon,Urban,U
4912,Town Center,3,3,Carroll Canyon,Urban,U
4913,Town Center,3,3,Carroll Canyon,Urban,U
4914,Town Center,3,3,Carroll Canyon,Urban,U
4915,Town Center,3,3,Miramar,Urban,U
4916,Town Center,3,3,Miramar,Urban,U
4917,Town Center,3,3,Miramar,Urban,U
4918,Town Center,3,3,Miramar,Urban,U
4919,Town Center,3,3,Miramar,Urban,U
4920,Town Center,3,3,Miramar,Urban,U
4921,Town Center,3,3,Miramar,Urban,U
4922,Town Center,3,3,Miramar,Urban,U
4923,Town Center,3,3,Miramar,Urban,U
4924,Town Center,3,3,Miramar,Urban,U
4925,Town Center,3,NULL,NULL,Urban,U
4926,Town Center,3,NULL,NULL,Urban,U
4927,Town Center,3,NULL,NULL,Urban,U
4928,Town Center,3,NULL,NULL,Urban,U
4929,Town Center,3,NULL,NULL,Urban,U
4930,Town Center,3,NULL,NULL,Urban,U
4931,Town Center,3,NULL,NULL,Urban,U
4932,Town Center,3,3,Miramar,Urban,U
4933,Town Center,3,3,Miramar,Urban,U
4934,Town Center,3,3,Miramar,Urban,U
4935,Town Center,3,3,Miramar,Urban,U
4936,Town Center,3,3,Miramar,Urban,U
4937,Town Center,3,3,Miramar,Urban,U
4938,Town Center,3,3,Miramar,Urban,U
4939,Town Center,3,3,Miramar,Urban,U
4940,Town Center,3,3,Miramar,Urban,U
4941,Town Center,3,3,Miramar,Urban,U
4942,Town Center,3,3,Miramar,Urban,U
4943,Town Center,3,3,Miramar,Urban,U
4944,Town Center,3,3,Miramar,Urban,U
4945,Town Center,3,3,Miramar,Urban,U
4946,Town Center,3,3,Miramar,Urban,U
4947,Town Center,3,3,Miramar,Urban,U
4948,Town Center,3,3,Miramar,Urban,U
4949,Town Center,3,3,Miramar,Urban,U
4950,Town Center,3,3,Miramar,Urban,U
4951,Town Center,3,3,Miramar,Urban,U
4952,Town Center,3,3,Carroll Canyon,Urban,U
4953,Town Center,3,3,Carroll Canyon,Urban,U
4954,Town Center,3,3,Carroll Canyon,Urban,U
4955,Town Center,3,3,Carroll Canyon,Urban,U
4956,Town Center,3,3,Carroll Canyon,Urban,U
4957,Town Center,3,3,Carroll Canyon,Urban,U
4958,Town Center,3,3,Carroll Canyon,Urban,U
4959,Town Center,3,3,Carroll Canyon,Urban,U
4960,Town Center,3,3,Carroll Canyon,Urban,U
4961,Rural,1,NULL,NULL,Rural,R
4962,Town Center,3,NULL,NULL,Urban,U
4963,Town Center,3,3,Carroll Canyon,Urban,U
4964,Town Center,3,3,Carroll Canyon,Urban,U
4965,Town Center,3,3,Carroll Canyon,Urban,U
4966,Town Center,3,3,Carroll Canyon,Urban,U
4967,Town Center,3,1,Sorrento Valley East,Urban,U
4968,Town Center,3,1,Sorrento Valley East,Urban,U
4969,Town Center,3,1,Sorrento Valley East,Urban,U
4970,Town Center,3,1,Sorrento Valley East,Urban,U
4971,Town Center,3,1,Sorrento Valley East,Urban,U
4972,Town Center,3,1,Sorrento Valley East,Urban,U
4973,Town Center,3,1,Sorrento Valley East,Urban,U
4974,Town Center,3,1,Sorrento Valley East,Urban,U
4975,Town Center,3,1,Sorrento Valley East,Urban,U
4976,Town Center,3,1,Sorrento Valley East,Urban,U
4977,Town Center,3,1,Sorrento Valley East,Urban,U
4978,Town Center,3,3,Carroll Canyon,Urban,U
4979,Town Center,3,1,Sorrento Valley East,Urban,U
4980,Town Center,3,3,Carroll Canyon,Urban,U
4981,Town Center,3,3,Carroll Canyon,Urban,U
4982,Second City,4,NULL,NULL,Urban,C
4983,Second City,4,NULL,NULL,Urban,C
4984,Second City,4,NULL,NULL,Urban,C
4985,Second City,4,NULL,NULL,Urban,C
4986,Second City,4,NULL,NULL,Urban,C
4987,Second City,4,NULL,NULL,Urban,C
4988,Second City,4,NULL,NULL,Urban,C
4989,Second City,4,NULL,NULL,Urban,C
4990,Second City,4,NULL,NULL,Urban,C
4991,Second City,4,NULL,NULL,Urban,C
4992,Second City,4,NULL,NULL,Urban,C
4993,Second City,4,NULL,NULL,Urban,C
4994,Second City,4,NULL,NULL,Urban,C
4995,Second City,4,NULL,NULL,Urban,C
4996,Second City,4,NULL,NULL,Urban,C
4997,Second City,4,NULL,NULL,Urban,C
4998,Second City,4,NULL,NULL,Urban,C
4999,Second City,4,NULL,NULL,Urban,C
5000,Second City,4,NULL,NULL,Urban,C
5001,Second City,4,NULL,NULL,Urban,C
5002,Second City,4,NULL,NULL,Urban,C
5003,Second City,4,NULL,NULL,Urban,C
5004,Second City,4,NULL,NULL,Urban,C
5005,Second City,4,NULL,NULL,Urban,C
5006,Second City,4,NULL,NULL,Urban,C
5007,Second City,4,NULL,NULL,Urban,C
5008,Second City,4,NULL,NULL,Urban,C
5009,Second City,4,NULL,NULL,Urban,C
5010,Second City,4,NULL,NULL,Urban,C
5011,Second City,4,NULL,NULL,Urban,C
5012,Suburban,2,NULL,NULL,Town,S
5013,Suburban,2,NULL,NULL,Town,S
5014,Suburban,2,NULL,NULL,Town,S
5015,Suburban,2,NULL,NULL,Town,S
5016,Suburban,2,NULL,NULL,Town,S
5017,Suburban,2,NULL,NULL,Town,S
5018,Suburban,2,NULL,NULL,Town,S
5019,Suburban,2,NULL,NULL,Town,S
5020,Suburban,2,NULL,NULL,Town,S
5021,Suburban,2,NULL,NULL,Town,S
5022,Suburban,2,NULL,NULL,Town,S
5023,Suburban,2,NULL,NULL,Town,S
5024,Suburban,2,NULL,NULL,Town,S
5025,Suburban,2,NULL,NULL,Town,S
5026,Suburban,2,NULL,NULL,Town,S
5027,Suburban,2,NULL,NULL,Town,S
5028,Suburban,2,NULL,NULL,Town,S
5029,Suburban,2,NULL,NULL,Town,S
5030,Suburban,2,NULL,NULL,Town,S
5031,Suburban,2,NULL,NULL,Town,S
5032,Suburban,2,NULL,NULL,Town,S
5033,Suburban,2,NULL,NULL,Town,S
5034,Suburban,2,NULL,NULL,Town,S
5035,Suburban,2,NULL,NULL,Town,S
5036,Suburban,2,NULL,NULL,Town,S
5037,Suburban,2,NULL,NULL,Town,S
5038,Suburban,2,NULL,NULL,Town,S
5039,Suburban,2,NULL,NULL,Town,S
5040,Suburban,2,NULL,NULL,Town,S
5041,Suburban,2,NULL,NULL,Town,S
5042,Second City,4,3,Scripps Ranch,Urban,C
5043,Second City,4,3,Scripps Ranch,Urban,C
5044,Second City,4,3,Scripps Ranch,Urban,C
5045,Suburban,2,NULL,NULL,Town,S
5046,Suburban,2,NULL,NULL,Town,S
5047,Suburban,2,NULL,NULL,Town,S
5048,Suburban,2,NULL,NULL,Town,S
5049,Suburban,2,4,Rancho Peñasquitos,Town,S
5050,Suburban,2,NULL,NULL,Town,S
5051,Suburban,2,NULL,NULL,Town,S
5052,Suburban,2,NULL,NULL,Town,S
5053,Suburban,2,NULL,NULL,Town,S
5054,Suburban,2,NULL,NULL,Town,S
5055,Suburban,2,NULL,NULL,Town,S
5056,Suburban,2,NULL,NULL,Town,S
5057,Suburban,2,NULL,NULL,Town,S
5058,Second City,4,NULL,NULL,Urban,C
5059,Second City,4,NULL,NULL,Urban,C
5060,Second City,4,NULL,NULL,Urban,C
5061,Second City,4,NULL,NULL,Urban,C
5062,Second City,4,NULL,NULL,Urban,C
5063,Second City,4,NULL,NULL,Urban,C
5064,Second City,4,NULL,NULL,Urban,C
5065,Second City,4,3,Scripps Ranch,Urban,C
5066,Second City,4,3,Scripps Ranch,Urban,C
5067,Second City,4,3,Scripps Ranch,Urban,C
5068,Second City,4,NULL,NULL,Urban,C
5069,Second City,4,NULL,NULL,Urban,C
5070,Second City,4,3,Scripps Ranch,Urban,C
5071,Second City,4,3,Scripps Ranch,Urban,C
5072,Second City,4,3,Scripps Ranch,Urban,C
5073,Second City,4,NULL,NULL,Urban,C
5074,Second City,4,NULL,NULL,Urban,C
5075,Second City,4,NULL,NULL,Urban,C
5076,Second City,4,NULL,NULL,Urban,C
5077,Second City,4,NULL,NULL,Urban,C
5078,Second City,4,NULL,NULL,Urban,C
5079,Second City,4,NULL,NULL,Urban,C
5080,Second City,4,NULL,NULL,Urban,C
5081,Second City,4,NULL,NULL,Urban,C
5082,Second City,4,NULL,NULL,Urban,C
5083,Second City,4,NULL,NULL,Urban,C
5084,Second City,4,NULL,NULL,Urban,C
5085,Second City,4,NULL,NULL,Urban,C
5086,Second City,4,3,Scripps Ranch,Urban,C
5087,Second City,4,3,Scripps Ranch,Urban,C
5088,Second City,4,NULL,NULL,Urban,C
5089,Second City,4,NULL,NULL,Urban,C
5090,Second City,4,NULL,NULL,Urban,C
5091,Second City,4,NULL,NULL,Urban,C
5092,Second City,4,NULL,NULL,Urban,C
5093,Second City,4,NULL,NULL,Urban,C
5094,Second City,4,NULL,NULL,Urban,C
5095,Second City,4,NULL,NULL,Urban,C
5096,Second City,4,NULL,NULL,Urban,C
5097,Second City,4,NULL,NULL,Urban,C
5098,Second City,4,NULL,NULL,Urban,C
5099,Second City,4,NULL,NULL,Urban,C
5100,Second City,4,NULL,NULL,Urban,C
5101,Second City,4,NULL,NULL,Urban,C
5102,Second City,4,NULL,NULL,Urban,C
5103,Second City,4,NULL,NULL,Urban,C
5104,Second City,4,NULL,NULL,Urban,C
5105,Second City,4,NULL,NULL,Urban,C
5106,Second City,4,NULL,NULL,Urban,C
5107,Second City,4,NULL,NULL,Urban,C
5108,Second City,4,3,Scripps Ranch,Urban,C
5109,Second City,4,3,Scripps Ranch,Urban,C
5110,Second City,4,3,Scripps Ranch,Urban,C
5111,Second City,4,3,Scripps Ranch,Urban,C
5112,Second City,4,3,Scripps Ranch,Urban,C
5113,Second City,4,3,Scripps Ranch,Urban,C
5114,Second City,4,NULL,NULL,Urban,C
5115,Second City,4,NULL,NULL,Urban,C
5116,Second City,4,NULL,NULL,Urban,C
5117,Second City,4,NULL,NULL,Urban,C
5118,Second City,4,NULL,NULL,Urban,C
5119,Second City,4,NULL,NULL,Urban,C
5120,Second City,4,NULL,NULL,Urban,C
5121,Second City,4,NULL,NULL,Urban,C
5122,Second City,4,3,Scripps Ranch,Urban,C
5123,Second City,4,NULL,NULL,Urban,C
5124,Second City,4,NULL,NULL,Urban,C
5125,Second City,4,NULL,NULL,Urban,C
5126,Second City,4,NULL,NULL,Urban,C
5127,Second City,4,NULL,NULL,Urban,C
5128,Second City,4,3,Scripps Ranch,Urban,C
5129,Second City,4,3,Scripps Ranch,Urban,C
5130,Second City,4,3,Scripps Ranch,Urban,C
5131,Second City,4,3,Scripps Ranch,Urban,C
5132,Second City,4,3,Scripps Ranch,Urban,C
5133,Second City,4,3,Scripps Ranch,Urban,C
5134,Second City,4,3,Scripps Ranch,Urban,C
5135,Second City,4,3,Scripps Ranch,Urban,C
5136,Second City,4,3,Scripps Ranch,Urban,C
5137,Second City,4,3,Scripps Ranch,Urban,C
5138,Second City,4,3,Scripps Ranch,Urban,C
5139,Second City,4,NULL,NULL,Urban,C
5140,Second City,4,NULL,NULL,Urban,C
5141,Second City,4,NULL,NULL,Urban,C
5142,Second City,4,3,Scripps Ranch,Urban,C
5143,Second City,4,3,Scripps Ranch,Urban,C
5144,Second City,4,3,Scripps Ranch,Urban,C
5145,Second City,4,3,Scripps Ranch,Urban,C
5146,Second City,4,3,Scripps Ranch,Urban,C
5147,Second City,4,3,Scripps Ranch,Urban,C
5148,Second City,4,3,Scripps Ranch,Urban,C
5149,Second City,4,3,Scripps Ranch,Urban,C
5150,Second City,4,3,Scripps Ranch,Urban,C
5151,Second City,4,3,Scripps Ranch,Urban,C
5152,Second City,4,3,Scripps Ranch,Urban,C
5153,Second City,4,3,Scripps Ranch,Urban,C
5154,Second City,4,NULL,NULL,Urban,C
5155,Second City,4,NULL,NULL,Urban,C
5156,Second City,4,NULL,NULL,Urban,C
5157,Second City,4,NULL,NULL,Urban,C
5158,Second City,4,NULL,NULL,Urban,C
5159,Second City,4,NULL,NULL,Urban,C
5160,Second City,4,NULL,NULL,Urban,C
5161,Second City,4,3,Miramar,Urban,C
5162,Second City,4,3,Scripps Ranch,Urban,C
5163,Second City,4,3,Scripps Ranch,Urban,C
5164,Second City,4,3,Scripps Ranch,Urban,C
5165,Second City,4,3,Miramar,Urban,C
5166,Second City,4,3,Miramar,Urban,C
5167,Second City,4,3,Miramar,Urban,C
5168,Second City,4,3,Scripps Ranch,Urban,C
5169,Second City,4,3,Scripps Ranch,Urban,C
5170,Second City,4,3,Scripps Ranch,Urban,C
5171,Second City,4,NULL,NULL,Urban,C
5172,Second City,4,NULL,NULL,Urban,C
5173,Second City,4,NULL,NULL,Urban,C
5174,Second City,4,NULL,NULL,Urban,C
5175,Second City,4,NULL,NULL,Urban,C
5176,Second City,4,NULL,NULL,Urban,C
5177,Second City,4,NULL,NULL,Urban,C
5178,Second City,4,NULL,NULL,Urban,C
5179,Second City,4,1,Sorrento Valley West,Urban,C
5180,Second City,4,1,Sorrento Valley West,Urban,C
5181,Second City,4,1,Sorrento Valley West,Urban,C
5182,Second City,4,1,Sorrento Valley West,Urban,C
5183,Second City,4,1,Sorrento Valley West,Urban,C
5184,Second City,4,1,Sorrento Valley West,Urban,C
5185,Second City,4,NULL,NULL,Urban,C
5186,Second City,4,1,Sorrento Valley West,Urban,C
5187,Second City,4,NULL,NULL,Urban,C
5188,Second City,4,NULL,NULL,Urban,C
5189,Second City,4,NULL,NULL,Urban,C
5190,Second City,4,NULL,NULL,Urban,C
5191,Second City,4,NULL,NULL,Urban,C
5192,Second City,4,NULL,NULL,Urban,C
5193,Second City,4,1,Sorrento Valley West,Urban,C
5194,Second City,4,1,Sorrento Valley West,Urban,C
5195,Second City,4,1,Sorrento Valley West,Urban,C
5196,Second City,4,1,Sorrento Valley West,Urban,C
5197,Second City,4,NULL,NULL,Urban,C
5198,Second City,4,NULL,NULL,Urban,C
5199,Second City,4,NULL,NULL,Urban,C
5200,Second City,4,NULL,NULL,Urban,C
5201,Second City,4,1,Sorrento Valley West,Urban,C
5202,Second City,4,1,Sorrento Valley West,Urban,C
5203,Second City,4,NULL,NULL,Urban,C
5204,Second City,4,NULL,NULL,Urban,C
5205,Second City,4,1,Sorrento Valley West,Urban,C
5206,Second City,4,1,Sorrento Valley West,Urban,C
5207,Second City,4,NULL,NULL,Urban,C
5208,Second City,4,NULL,NULL,Urban,C
5209,Second City,4,NULL,NULL,Urban,C
5210,Suburban,2,NULL,NULL,Town,S
5211,Suburban,2,NULL,NULL,Town,S
5212,Suburban,2,NULL,NULL,Town,S
5213,Suburban,2,NULL,NULL,Town,S
5214,Suburban,2,NULL,NULL,Town,S
5215,Suburban,2,NULL,NULL,Town,S
5216,Suburban,2,NULL,NULL,Town,S
5217,Suburban,2,NULL,NULL,Town,S
5218,Suburban,2,NULL,NULL,Town,S
5219,Rural,1,NULL,NULL,Rural,R
5220,Suburban,2,NULL,NULL,Town,S
5221,Suburban,2,NULL,NULL,Town,S
5222,Suburban,2,NULL,NULL,Town,S
5223,Suburban,2,NULL,NULL,Town,S
5224,Suburban,2,NULL,NULL,Town,S
5225,Suburban,2,NULL,NULL,Town,S
5226,Suburban,2,NULL,NULL,Town,S
5227,Suburban,2,NULL,NULL,Town,S
5228,Suburban,2,NULL,NULL,Town,S
5229,Rural,1,NULL,NULL,Rural,R
5230,Suburban,2,NULL,NULL,Town,S
5231,Rural,1,NULL,NULL,Rural,R
5232,Suburban,2,NULL,NULL,Town,S
5233,Suburban,2,NULL,NULL,Town,S
5234,Rural,1,NULL,NULL,Rural,R
5235,Suburban,2,NULL,NULL,Town,S
5236,Suburban,2,NULL,NULL,Town,S
5237,Suburban,2,NULL,NULL,Town,S
5238,Rural,1,NULL,NULL,Rural,R
5239,Rural,1,NULL,NULL,Rural,R
5240,Rural,1,NULL,NULL,Rural,R
5241,Suburban,2,NULL,NULL,Town,S
5242,Suburban,2,NULL,NULL,Town,S
5243,Suburban,2,NULL,NULL,Town,S
5244,Suburban,2,NULL,NULL,Town,S
5245,Suburban,2,NULL,NULL,Town,S
5246,Suburban,2,NULL,NULL,Town,S
5247,Suburban,2,NULL,NULL,Town,S
5248,Suburban,2,NULL,NULL,Town,S
5249,Suburban,2,NULL,NULL,Town,S
5250,Suburban,2,4,Morena Boulevard,Town,S
5251,Suburban,2,4,Morena Boulevard,Town,S
5252,Suburban,2,NULL,NULL,Town,S
5253,Suburban,2,NULL,NULL,Town,S
5254,Suburban,2,NULL,NULL,Town,S
5255,Suburban,2,NULL,NULL,Town,S
5256,Suburban,2,NULL,NULL,Town,S
5257,Suburban,2,NULL,NULL,Town,S
5258,Suburban,2,NULL,NULL,Town,S
5259,Suburban,2,NULL,NULL,Town,S
5260,Suburban,2,4,Morena Boulevard,Town,S
5261,Suburban,2,NULL,NULL,Town,S
5262,Suburban,2,NULL,NULL,Town,S
5263,Suburban,2,NULL,NULL,Town,S
5264,Suburban,2,NULL,NULL,Town,S
5265,Suburban,2,NULL,NULL,Town,S
5266,Suburban,2,NULL,NULL,Town,S
5267,Suburban,2,NULL,NULL,Town,S
5268,Suburban,2,NULL,NULL,Town,S
5269,Suburban,2,NULL,NULL,Town,S
5270,Suburban,2,NULL,NULL,Town,S
5271,Suburban,2,NULL,NULL,Town,S
5272,Suburban,2,4,Morena Boulevard,Town,S
5273,Suburban,2,NULL,NULL,Town,S
5274,Suburban,2,NULL,NULL,Town,S
5275,Suburban,2,NULL,NULL,Town,S
5276,Suburban,2,NULL,NULL,Town,S
5277,Suburban,2,NULL,NULL,Town,S
5278,Suburban,2,NULL,NULL,Town,S
5279,Suburban,2,NULL,NULL,Town,S
5280,Suburban,2,NULL,NULL,Town,S
5281,Suburban,2,NULL,NULL,Town,S
5282,Suburban,2,NULL,NULL,Town,S
5283,Suburban,2,NULL,NULL,Town,S
5284,Suburban,2,NULL,NULL,Town,S
5285,Suburban,2,NULL,NULL,Town,S
5286,Suburban,2,NULL,NULL,Town,S
5287,Suburban,2,NULL,NULL,Town,S
5288,Suburban,2,NULL,NULL,Town,S
5289,Suburban,2,NULL,NULL,Town,S
5290,Suburban,2,NULL,NULL,Town,S
5291,Suburban,2,NULL,NULL,Town,S
5292,Suburban,2,NULL,NULL,Town,S
5293,Suburban,2,NULL,NULL,Town,S
5294,Suburban,2,NULL,NULL,Town,S
5295,Suburban,2,NULL,NULL,Town,S
5296,Suburban,2,NULL,NULL,Town,S
5297,Suburban,2,NULL,NULL,Town,S
5298,Town Center,3,NULL,NULL,Urban,U
5299,Suburban,2,NULL,NULL,Town,S
5300,Suburban,2,NULL,NULL,Town,S
5301,Suburban,2,NULL,NULL,Town,S
5302,Suburban,2,NULL,NULL,Town,S
5303,Suburban,2,NULL,NULL,Town,S
5304,Suburban,2,NULL,NULL,Town,S
5305,Suburban,2,NULL,NULL,Town,S
5306,Suburban,2,NULL,NULL,Town,S
5307,Suburban,2,NULL,NULL,Town,S
5308,Suburban,2,NULL,NULL,Town,S
5309,Suburban,2,NULL,NULL,Town,S
5310,Suburban,2,NULL,NULL,Town,S
5311,Suburban,2,NULL,NULL,Town,S
5312,Suburban,2,NULL,NULL,Town,S
5313,Suburban,2,NULL,NULL,Town,S
5314,Suburban,2,NULL,NULL,Town,S
5315,Suburban,2,NULL,NULL,Town,S
5316,Suburban,2,NULL,NULL,Town,S
5317,Suburban,2,NULL,NULL,Town,S
5318,Town Center,3,NULL,NULL,Urban,U
5319,Town Center,3,NULL,NULL,Urban,U
5320,Suburban,2,NULL,NULL,Town,S
5321,Town Center,3,NULL,NULL,Urban,U
5322,Suburban,2,NULL,NULL,Town,S
5323,Suburban,2,NULL,NULL,Town,S
5324,Town Center,3,NULL,NULL,Urban,U
5325,Suburban,2,NULL,NULL,Town,S
5326,Suburban,2,4,Morena Boulevard,Town,S
5327,Suburban,2,4,Morena Boulevard,Town,S
5328,Suburban,2,4,Morena Boulevard,Town,S
5329,Suburban,2,4,Morena Boulevard,Town,S
5330,Suburban,2,NULL,NULL,Town,S
5331,Suburban,2,4,Morena Boulevard,Town,S
5332,Suburban,2,NULL,NULL,Town,S
5333,Suburban,2,4,Morena Boulevard,Town,S
5334,Suburban,2,NULL,NULL,Town,S
5335,Suburban,2,NULL,NULL,Town,S
5336,Suburban,2,4,Morena Boulevard,Town,S
5337,Suburban,2,NULL,NULL,Town,S
5338,Suburban,2,NULL,NULL,Town,S
5339,Suburban,2,4,Morena Boulevard,Town,S
5340,Suburban,2,NULL,NULL,Town,S
5341,Suburban,2,NULL,NULL,Town,S
5342,Suburban,2,NULL,NULL,Town,S
5343,Suburban,2,4,Morena Boulevard,Town,S
5344,Suburban,2,NULL,NULL,Town,S
5345,Town Center,3,NULL,NULL,Urban,U
5346,Suburban,2,NULL,NULL,Town,S
5347,Suburban,2,NULL,NULL,Town,S
5348,Suburban,2,NULL,NULL,Town,S
5349,Suburban,2,NULL,NULL,Town,S
5350,Suburban,2,NULL,NULL,Town,S
5351,Suburban,2,NULL,NULL,Town,S
5352,Suburban,2,NULL,NULL,Town,S
5353,Suburban,2,NULL,NULL,Town,S
5354,Suburban,2,NULL,NULL,Town,S
5355,Suburban,2,NULL,NULL,Town,S
5356,Suburban,2,NULL,NULL,Town,S
5357,Suburban,2,NULL,NULL,Town,S
5358,Suburban,2,NULL,NULL,Town,S
5359,Suburban,2,NULL,NULL,Town,S
5360,Suburban,2,NULL,NULL,Town,S
5361,Suburban,2,NULL,NULL,Town,S
5362,Suburban,2,NULL,NULL,Town,S
5363,Suburban,2,NULL,NULL,Town,S
5364,Suburban,2,NULL,NULL,Town,S
5365,Suburban,2,NULL,NULL,Town,S
5366,Suburban,2,NULL,NULL,Town,S
5367,Suburban,2,NULL,NULL,Town,S
5368,Suburban,2,NULL,NULL,Town,S
5369,Suburban,2,NULL,NULL,Town,S
5370,Suburban,2,NULL,NULL,Town,S
5371,Suburban,2,NULL,NULL,Town,S
5372,Suburban,2,NULL,NULL,Town,S
5373,Suburban,2,NULL,NULL,Town,S
5374,Suburban,2,NULL,NULL,Town,S
5375,Suburban,2,NULL,NULL,Town,S
5376,Suburban,2,4,Morena Boulevard,Town,S
5377,Suburban,2,NULL,NULL,Town,S
5378,Town Center,3,NULL,NULL,Urban,U
5379,Suburban,2,NULL,NULL,Town,S
5380,Suburban,2,NULL,NULL,Town,S
5381,Town Center,3,NULL,NULL,Urban,U
5382,Town Center,3,NULL,NULL,Urban,U
5383,Town Center,3,NULL,NULL,Urban,U
5384,Town Center,3,NULL,NULL,Urban,U
5385,Suburban,2,NULL,NULL,Town,S
5386,Suburban,2,NULL,NULL,Town,S
5387,Suburban,2,NULL,NULL,Town,S
5388,Suburban,2,NULL,NULL,Town,S
5389,Suburban,2,NULL,NULL,Town,S
5390,Suburban,2,NULL,NULL,Town,S
5391,Suburban,2,NULL,NULL,Town,S
5392,Town Center,3,NULL,NULL,Urban,U
5393,Suburban,2,NULL,NULL,Town,S
5394,Suburban,2,NULL,NULL,Town,S
5395,Suburban,2,NULL,NULL,Town,S
5396,Town Center,3,NULL,NULL,Urban,U
5397,Suburban,2,NULL,NULL,Town,S
5398,Suburban,2,NULL,NULL,Town,S
5399,Suburban,2,NULL,NULL,Town,S
5400,Suburban,2,NULL,NULL,Town,S
5401,Suburban,2,NULL,NULL,Town,S
5402,Suburban,2,NULL,NULL,Town,S
5403,Suburban,2,NULL,NULL,Town,S
5404,Suburban,2,NULL,NULL,Town,S
5405,Suburban,2,NULL,NULL,Town,S
5406,Town Center,3,4,Clairemont,Urban,U
5407,Suburban,2,NULL,NULL,Town,S
5408,Suburban,2,NULL,NULL,Town,S
5409,Suburban,2,NULL,NULL,Town,S
5410,Suburban,2,NULL,NULL,Town,S
5411,Town Center,3,4,Clairemont,Urban,U
5412,Suburban,2,NULL,NULL,Town,S
5413,Suburban,2,NULL,NULL,Town,S
5414,Suburban,2,NULL,NULL,Town,S
5415,Suburban,2,NULL,NULL,Town,S
5416,Suburban,2,NULL,NULL,Town,S
5417,Suburban,2,NULL,NULL,Town,S
5418,Suburban,2,NULL,NULL,Town,S
5419,Suburban,2,NULL,NULL,Town,S
5420,Suburban,2,NULL,NULL,Town,S
5421,Suburban,2,NULL,NULL,Town,S
5422,Suburban,2,NULL,NULL,Town,S
5423,Suburban,2,NULL,NULL,Town,S
5424,Suburban,2,NULL,NULL,Town,S
5425,Suburban,2,NULL,NULL,Town,S
5426,Suburban,2,NULL,NULL,Town,S
5427,Suburban,2,NULL,NULL,Town,S
5428,Suburban,2,NULL,NULL,Town,S
5429,Suburban,2,NULL,NULL,Town,S
5430,Suburban,2,NULL,NULL,Town,S
5431,Suburban,2,NULL,NULL,Town,S
5432,Suburban,2,NULL,NULL,Town,S
5433,Suburban,2,NULL,NULL,Town,S
5434,Suburban,2,NULL,NULL,Town,S
5435,Suburban,2,NULL,NULL,Town,S
5436,Suburban,2,NULL,NULL,Town,S
5437,Suburban,2,NULL,NULL,Town,S
5438,Suburban,2,NULL,NULL,Town,S
5439,Suburban,2,NULL,NULL,Town,S
5440,Suburban,2,NULL,NULL,Town,S
5441,Suburban,2,NULL,NULL,Town,S
5442,Suburban,2,NULL,NULL,Town,S
5443,Suburban,2,NULL,NULL,Town,S
5444,Suburban,2,NULL,NULL,Town,S
5445,Suburban,2,NULL,NULL,Town,S
5446,Suburban,2,NULL,NULL,Town,S
5447,Suburban,2,NULL,NULL,Town,S
5448,Suburban,2,NULL,NULL,Town,S
5449,Suburban,2,NULL,NULL,Town,S
5450,Suburban,2,NULL,NULL,Town,S
5451,Suburban,2,NULL,NULL,Town,S
5452,Suburban,2,NULL,NULL,Town,S
5453,Suburban,2,NULL,NULL,Town,S
