mgra,Marea
6289,SD-Urban-TransitService
6290,SD-Urban-TransitService
6291,SD-Urban-TransitService
6292,SD-Urban-TransitService
6293,SD-Urban-TransitService
6294,SD-Urban-TransitService
6295,SD-Urban-TransitService
6296,SD-Urban-TransitService
6297,SD-Urban-TransitService
6298,SD-Urban-TransitService
6299,SD-Urban-TransitService
6301,SD-Urban-TransitService
6302,SD-Urban-TransitService
6303,SD-Urban-TransitService
6300,None
6304,None
6305,None
6306,None
6322,None
6323,None
6324,None
6325,None
6326,None
6327,None
6328,None
6329,None
6330,None
6331,None
6332,None
6333,None
6334,None
6335,None
6336,None
6307,None
6308,None
6339,None
6340,None
6341,None
6343,None
6309,None
6310,None
6345,None
6311,None
6315,None
6316,None
6317,None
6319,None
6312,None
6313,None
6314,None
6318,None
6320,SD-Urban-TransitService
6321,SD-Urban-TransitService
6337,None
6338,None
6342,None
6344,None
6346,None
6348,None
6347,None
6349,None
6350,None
6351,None
6352,None
6353,None
6354,None
6355,None
6357,None
6359,None
6360,None
6361,None
6356,None
6358,None
6362,None
6363,None
6364,None
6369,None
6370,None
6371,None
6372,None
6373,None
6374,None
6375,None
6365,None
6366,None
6367,None
6368,None
6376,None
6377,None
6379,None
6380,None
6381,None
6383,None
6384,None
6386,None
6378,SD-Urban-TransitService
6382,SD-Urban-TransitService
6385,SD-Urban-TransitService
6387,SD-Urban-TransitService
6388,None
6389,None
6390,None
6391,None
6392,None
6393,None
6396,None
6397,None
6398,None
6399,None
6400,None
6394,None
6395,None
6401,None
6402,None
6403,None
6404,None
6408,None
6410,None
6411,None
6405,SD-Urban-TransitService
6406,SD-Urban-TransitService
6407,None
6409,None
6412,SD-Urban-TransitService
6413,SD-Urban-TransitService
6416,SD-Urban-TransitService
6417,SD-Urban-TransitService
6418,SD-Urban-TransitService
6414,None
6415,None
6426,None
6427,None
6429,None
6430,None
6419,SD-Urban-TransitService
6420,SD-Urban-TransitService
6421,SD-Urban-TransitService
6422,SD-Urban-TransitService
6423,SD-Urban-TransitService
6424,SD-Urban-TransitService
6425,SD-Urban-TransitService
6428,SD-Urban-TransitService
6431,SD-Urban-TransitService
6432,SD-Urban-TransitService
6433,SD-Urban-TransitService
6434,SD-Urban-TransitService
6435,SD-Urban-TransitService
6436,SD-Urban-TransitService
6437,SD-Urban-TransitService
6438,SD-Urban-TransitService
6439,SD-Urban-TransitService
6440,SD-Urban-TransitService
6441,SD-Urban-TransitService
6442,SD-Urban-TransitService
6443,None
6444,None
6445,None
6448,None
6446,None
6447,None
6449,None
6450,None
6451,None
6452,None
6453,None
6454,None
6459,None
6460,None
6461,None
6464,None
6455,SD-Urban-TransitService
6456,SD-Urban-TransitService
6457,SD-Urban-TransitService
6458,SD-Urban-TransitService
6462,SD-Urban-TransitService
6463,SD-Urban-TransitService
6465,SD-Urban-TransitService
6466,SD-Urban-TransitService
6467,SD-Urban-TransitService
6468,SD-Urban-TransitService
6469,SD-Urban-TransitService
6470,SD-Urban-TransitService
6471,SD-Urban-TransitService
6472,SD-Urban-TransitService
6473,SD-Urban-TransitService
6480,SD-Urban-TransitService
6483,SD-Urban-TransitService
6484,SD-Urban-TransitService
6485,SD-Urban-TransitService
6486,SD-Urban-TransitService
6487,SD-Urban-TransitService
6488,SD-Urban-TransitService
6489,SD-Urban-TransitService
6490,SD-Urban-TransitService
6491,SD-Urban-TransitService
6494,SD-Urban-TransitService
6474,SD-Urban-TransitService
6475,SD-Urban-TransitService
6479,SD-Urban-TransitService
6476,SD-Urban-TransitService
6477,SD-Urban-TransitService
6478,SD-Urban-TransitService
6481,SD-Urban-TransitService
6482,SD-Urban-TransitService
6492,SD-Urban-TransitService
6493,SD-Urban-TransitService
6495,SD-Urban-TransitService
6500,SD-Urban-TransitService
6502,SD-Urban-TransitService
6503,SD-Urban-TransitService
6505,SD-Urban-TransitService
6506,SD-Urban-TransitService
6511,SD-Urban-TransitService
6512,SD-Urban-TransitService
6513,SD-Urban-TransitService
6496,SD-Urban-TransitService
6497,SD-Urban-TransitService
6498,SD-Urban-TransitService
6499,SD-Urban-TransitService
6501,SD-Urban-TransitService
6504,SD-Urban-TransitService
6516,SD-Urban-TransitService
6517,SD-Urban-TransitService
6507,SD-Urban-TransitService
6508,SD-Urban-TransitService
6520,SD-Urban-TransitService
6521,SD-Urban-TransitService
6527,SD-Urban-TransitService
6530,SD-Urban-TransitService
6509,SD-Urban-TransitService
6510,SD-Urban-TransitService
6514,SD-Urban-TransitService
6515,SD-Urban-TransitService
6518,SD-Urban-TransitService
6519,SD-Urban-TransitService
6522,SD-Urban-TransitService
6523,SD-Urban-TransitService
6524,SD-Urban-TransitService
6525,SD-Urban-TransitService
6526,SD-Urban-TransitService
6528,SD-Urban-TransitService
6529,SD-Urban-TransitService
6531,SD-Urban-TransitService
6532,SD-Urban-TransitService
6534,SD-Urban-TransitService
6540,SD-Urban-TransitService
6541,SD-Urban-TransitService
6543,SD-Urban-TransitService
6545,SD-Urban-TransitService
6533,SD-Urban-TransitService
6535,SD-Urban-TransitService
6536,SD-Urban-TransitService
6537,SD-Urban-TransitService
6538,SD-Urban-TransitService
6539,SD-Urban-TransitService
6542,SD-Urban-TransitService
6544,SD-Urban-TransitService
6546,SD-Urban-TransitService
6547,SD-Urban-TransitService
6548,SD-Urban-TransitService
6549,SD-Urban-TransitService
6550,SD-Urban-TransitService
6551,None
6552,None
6553,None
6554,None
6555,None
6556,None
6557,None
6558,None
6559,None
6560,None
6561,None
6562,None
6563,None
6564,None
6565,None
6566,None
6567,None
6568,None
6569,None
6570,None
6578,None
6580,None
6581,None
6582,None
6571,None
6572,None
6573,None
6574,None
6575,None
6576,None
6577,None
6589,None
6590,None
6579,SD-Urban-TransitService
6584,SD-Urban-TransitService
6586,SD-Urban-TransitService
6587,SD-Urban-TransitService
6591,SD-Urban-TransitService
6592,SD-Urban-TransitService
6595,SD-Urban-TransitService
6583,None
6585,None
6588,None
6593,None
6594,None
6596,None
6597,SD-Urban-TransitService
6598,SD-Urban-TransitService
6599,SD-Urban-TransitService
6600,SD-Urban-TransitService
6601,SD-Urban-TransitService
6602,SD-Urban-TransitService
6603,SD-Urban-TransitService
6612,SD-Urban-TransitService
6604,None
6605,None
6607,None
6608,None
6606,SD-Urban-TransitService
6609,SD-Urban-TransitService
6613,SD-Urban-TransitService
6614,SD-Urban-TransitService
6615,SD-Urban-TransitService
6616,SD-Urban-TransitService
6610,SD-Urban-TransitService
6611,SD-Urban-TransitService
6617,SD-Urban-TransitService
6618,SD-Urban-TransitService
6619,SD-Urban-TransitService
6620,SD-Urban-TransitService
6621,SD-Urban-TransitService
6622,None
6625,None
6623,SD-Urban-TransitService
6624,SD-Urban-TransitService
6626,SD-Urban-TransitService
6627,SD-Urban-TransitService
6628,SD-Urban-TransitService
6629,SD-Urban-TransitService
6651,SD-Urban-TransitService
6652,SD-Urban-TransitService
6653,SD-Urban-TransitService
6654,SD-Urban-TransitService
6655,SD-Urban-TransitService
6656,SD-Urban-TransitService
6657,SD-Urban-TransitService
6658,SD-Urban-TransitService
6659,SD-Urban-TransitService
6630,None
6631,None
6665,None
6666,None
6670,None
6671,None
6632,None
6633,None
6634,None
6635,None
6637,None
6639,None
6650,None
6679,None
6636,None
6638,None
6644,None
6646,None
6647,None
6648,None
6649,None
6640,None
6641,None
6642,None
6643,None
6645,None
6660,None
6661,None
6662,None
6663,None
6664,None
6667,None
6668,None
6669,None
6672,None
6673,None
6674,SD-Urban-TransitService
6675,SD-Urban-TransitService
6676,None
6677,None
6678,None
6680,None
6681,None
6682,None
6683,SD-Urban-TransitService
6684,SD-Urban-TransitService
6685,SD-Urban-TransitService
6689,SD-Urban-TransitService
6692,SD-Urban-TransitService
6694,SD-Urban-TransitService
6686,SD-Urban-TransitService
6687,SD-Urban-TransitService
6688,SD-Urban-TransitService
6690,SD-Urban-TransitService
6691,SD-Urban-TransitService
6693,SD-Urban-TransitService
6695,None
6696,None
6697,None
6698,None
6699,None
6700,SD-Urban-TransitService
6701,SD-Urban-TransitService
6702,SD-Urban-TransitService
6704,SD-Urban-TransitService
6706,SD-Urban-TransitService
6709,SD-Urban-TransitService
6710,SD-Urban-TransitService
6703,SD-Urban-TransitService
6705,SD-Urban-TransitService
6707,SD-Urban-TransitService
6708,SD-Urban-TransitService
6726,SD-Urban-TransitService
6727,SD-Urban-TransitService
6711,SD-Urban-TransitService
6712,SD-Urban-TransitService
6713,SD-Urban-TransitService
6714,SD-Urban-TransitService
6715,SD-Urban-TransitService
6718,SD-Urban-TransitService
6719,SD-Urban-TransitService
6721,SD-Urban-TransitService
6716,None
6717,None
6720,None
6722,None
6723,None
6724,SD-Urban-TransitService
6725,SD-Urban-TransitService
6728,None
6729,None
6732,None
6733,None
6734,None
6736,None
6738,None
6753,None
6754,None
6755,None
6730,None
6741,None
6742,None
6743,None
6744,None
6747,None
6748,None
6749,None
6750,None
6751,None
6752,None
6756,None
6757,None
6758,None
6759,None
6731,None
6735,None
6737,None
6739,None
6740,None
6745,None
6746,None
6760,None
6761,None
6762,None
6763,None
6764,None
6765,None
6768,None
6769,None
6770,None
6771,None
6772,None
6766,SD-Urban-TransitService
6767,SD-Urban-TransitService
6773,None
6774,SD-Urban-TransitService
6775,SD-Urban-TransitService
6776,SD-Urban-TransitService
6777,SD-Urban-TransitService
6780,SD-Urban-TransitService
7134,SD-Urban-TransitService
7135,SD-Urban-TransitService
7136,SD-Urban-TransitService
7149,SD-Urban-TransitService
6791,SD-Urban-TransitService
6792,SD-Urban-TransitService
6793,SD-Urban-TransitService
6794,None
6804,SD-Urban-TransitService
6805,SD-Urban-TransitService
6806,SD-Urban-TransitService
6810,SD-Urban-TransitService
6812,SD-Urban-TransitService
6813,SD-Urban-TransitService
6814,SD-Urban-TransitService
6816,SD-Urban-TransitService
6818,SD-Urban-TransitService
8376,SD-Urban-TransitService
6807,SD-Urban-TransitService
6808,SD-Urban-TransitService
6811,SD-Urban-TransitService
8260,SD-Urban-TransitService
6809,SD-Urban-TransitService
6815,SD-Urban-TransitService
6817,SD-Urban-TransitService
8366,SD-Urban-TransitService
6819,SD-Urban-TransitService
6820,SD-Urban-TransitService
6821,SD-Urban-TransitService
6822,SD-Urban-TransitService
6823,SD-Urban-TransitService
6826,SD-Urban-TransitService
6827,SD-Urban-TransitService
6824,None
6831,None
6832,None
6825,None
6828,None
6829,None
6830,None
6833,SD-Urban-TransitService
6834,SD-Urban-TransitService
6835,SD-Urban-TransitService
6836,SD-Urban-TransitService
6837,SD-Urban-TransitService
6840,SD-Urban-TransitService
6838,None
6839,None
6841,SD-Urban-TransitService
6842,SD-Urban-TransitService
6843,SD-Urban-TransitService
6844,SD-Urban-TransitService
6845,SD-Urban-TransitService
6846,SD-Urban-TransitService
6847,SD-Urban-TransitService
6848,SD-Urban-TransitService
6849,SD-Urban-TransitService
6850,SD-Urban-TransitService
6911,SD-Urban-TransitService
6851,SD-Urban-TransitService
6852,SD-Urban-TransitService
6853,SD-Urban-TransitService
6861,SD-Urban-TransitService
6862,SD-Urban-TransitService
6854,SD-Urban-TransitService
6866,SD-Urban-TransitService
6855,None
6856,None
6857,None
6858,None
6859,None
6860,None
6863,SD-Urban-TransitService
6864,SD-Urban-TransitService
6865,SD-Urban-TransitService
6867,SD-Urban-TransitService
6868,None
6869,None
6870,None
6875,None
6876,None
6877,None
6871,SD-Urban-TransitService
6872,SD-Urban-TransitService
6881,SD-Urban-TransitService
6882,SD-Urban-TransitService
6883,SD-Urban-TransitService
6873,SD-Urban-TransitService
6874,SD-Urban-TransitService
6878,SD-Urban-TransitService
6879,SD-Urban-TransitService
6880,SD-Urban-TransitService
6884,SD-Urban-TransitService
6885,SD-Urban-TransitService
6889,SD-Urban-TransitService
6890,SD-Urban-TransitService
6891,SD-Urban-TransitService
6892,SD-Urban-TransitService
6893,SD-Urban-TransitService
6894,SD-Urban-TransitService
6895,SD-Urban-TransitService
6886,SD-Urban-TransitService
6887,SD-Urban-TransitService
6888,SD-Urban-TransitService
6896,SD-Urban-TransitService
6897,SD-Urban-TransitService
6898,SD-Urban-TransitService
6899,SD-Urban-TransitService
6900,SD-Urban-TransitService
6901,SD-Urban-TransitService
6902,SD-Urban-TransitService
6903,SD-Urban-TransitService
6904,SD-Urban-TransitService
6905,SD-Urban-TransitService
6906,SD-Urban-TransitService
6909,SD-Urban-TransitService
6907,SD-Urban-TransitService
6908,SD-Urban-TransitService
6910,SD-Urban-TransitService
6912,SD-Urban-TransitService
6913,SD-Urban-TransitService
6914,SD-Urban-TransitService
6915,SD-Urban-TransitService
6916,SD-Urban-TransitService
6917,SD-Urban-TransitService
6918,None
8466,None
8470,None
8478,None
8479,None
6919,None
6920,None
6921,None
8515,None
8517,None
6922,None
6923,SD-Urban-TransitService
6924,SD-Urban-TransitService
6930,SD-Urban-TransitService
6931,SD-Urban-TransitService
6932,SD-Urban-TransitService
6925,SD-Urban-TransitService
6970,SD-Urban-TransitService
6926,None
6927,None
6929,None
6928,SD-Urban-TransitService
6933,None
6934,None
6936,None
6937,None
6938,None
6939,None
6935,SD-Urban-TransitService
6940,SD-Urban-TransitService
6941,None
6942,None
6950,None
6943,None
6944,None
6947,None
6945,None
6946,SD-Urban-TransitService
6948,SD-Urban-TransitService
6949,SD-Urban-TransitService
6952,SD-Urban-TransitService
6953,SD-Urban-TransitService
6951,None
6954,SD-Urban-TransitService
6955,SD-Urban-TransitService
6956,SD-Urban-TransitService
6959,SD-Urban-TransitService
8445,SD-Urban-TransitService
8446,SD-Urban-TransitService
8447,SD-Urban-TransitService
6957,None
6958,None
6960,None
8448,None
6961,None
6963,None
6966,None
6962,None
6964,SD-Urban-TransitService
6967,SD-Urban-TransitService
6971,SD-Urban-TransitService
6965,None
6968,None
6969,None
6980,None
6972,None
6974,None
6973,None
6975,SD-Urban-TransitService
6976,SD-Urban-TransitService
6977,SD-Urban-TransitService
6978,None
6979,None
6981,None
6985,None
6982,SD-Urban-TransitService
6983,None
6984,None
6986,SD-Urban-TransitService
6987,SD-Urban-TransitService
6988,SD-Urban-TransitService
6989,SD-Urban-TransitService
6990,SD-Urban-TransitService
6991,SD-Urban-TransitService
6992,SD-Urban-TransitService
6993,SD-Urban-TransitService
7000,SD-Urban-TransitService
6994,None
6995,SD-Urban-TransitService
6996,SD-Urban-TransitService
6997,SD-Urban-TransitService
6998,None
6999,SD-Urban-TransitService
7014,SD-Urban-TransitService
7001,None
7020,None
7002,None
7005,None
7007,None
7003,None
7004,None
7008,None
7010,None
7006,SD-Urban-TransitService
7009,SD-Urban-TransitService
7015,SD-Urban-TransitService
7016,SD-Urban-TransitService
7017,SD-Urban-TransitService
7011,SD-Urban-TransitService
7012,SD-Urban-TransitService
7013,SD-Urban-TransitService
7018,None
7019,None
7021,None
7040,None
7022,None
7023,None
7041,None
7024,SD-Urban-TransitService
7036,SD-Urban-TransitService
7050,SD-Urban-TransitService
7025,SD-Urban-TransitService
7026,SD-Urban-TransitService
7044,SD-Urban-TransitService
7045,SD-Urban-TransitService
7027,SD-Urban-TransitService
7028,SD-Urban-TransitService
7042,SD-Urban-TransitService
7029,SD-Urban-TransitService
7030,SD-Urban-TransitService
7031,SD-Urban-TransitService
7033,SD-Urban-TransitService
7037,SD-Urban-TransitService
7032,SD-Urban-TransitService
7047,SD-Urban-TransitService
7034,SD-Urban-TransitService
7035,SD-Urban-TransitService
7038,None
7039,None
7074,None
7043,SD-Urban-TransitService
7046,SD-Urban-TransitService
7048,SD-Urban-TransitService
7049,SD-Urban-TransitService
7053,SD-Urban-TransitService
7054,SD-Urban-TransitService
7067,SD-Urban-TransitService
7051,SD-Urban-TransitService
7056,SD-Urban-TransitService
7052,None
7075,None
7076,None
7077,None
7078,None
7055,SD-Urban-TransitService
7057,SD-Urban-TransitService
7070,SD-Urban-TransitService
7071,SD-Urban-TransitService
7058,SD-Urban-TransitService
7060,SD-Urban-TransitService
7068,SD-Urban-TransitService
7073,SD-Urban-TransitService
7059,SD-Urban-TransitService
7061,SD-Urban-TransitService
7069,SD-Urban-TransitService
7072,SD-Urban-TransitService
7062,SD-Urban-TransitService
7063,SD-Urban-TransitService
7064,SD-Urban-TransitService
7065,SD-Urban-TransitService
7066,None
7079,None
7080,None
7081,None
7082,None
7083,SD-Urban-TransitService
7084,SD-Urban-TransitService
7086,SD-Urban-TransitService
7085,None
7087,SD-Urban-TransitService
7088,SD-Urban-TransitService
7090,SD-Urban-TransitService
7091,SD-Urban-TransitService
7089,SD-Urban-TransitService
7092,SD-Urban-TransitService
7093,SD-Urban-TransitService
7094,SD-Urban-TransitService
7095,None
7100,None
7108,None
7096,SD-Urban-TransitService
7101,SD-Urban-TransitService
7097,None
7098,None
7099,None
7102,None
7112,None
7127,None
7103,None
7104,None
7110,None
7105,SD-Urban-TransitService
7106,SD-Urban-TransitService
7107,SD-Urban-TransitService
7111,SD-Urban-TransitService
7109,None
7128,None
7113,None
7118,None
7123,None
7114,SD-Urban-TransitService
7115,None
7124,None
7125,None
7126,None
7116,SD-Urban-TransitService
7117,SD-Urban-TransitService
7120,SD-Urban-TransitService
7121,SD-Urban-TransitService
7122,SD-Urban-TransitService
7119,None
7129,SD-Urban-TransitService
7130,SD-Urban-TransitService
7131,SD-Urban-TransitService
7132,SD-Urban-TransitService
7133,SD-Urban-TransitService
7137,None
7141,None
7142,None
7145,None
7146,None
7148,None
7138,None
7139,None
7140,SD-Urban-TransitService
7143,SD-Urban-TransitService
7144,SD-Urban-TransitService
7147,SD-Urban-TransitService
7150,SD-Urban-TransitService
7153,SD-Urban-TransitService
7155,SD-Urban-TransitService
7159,SD-Urban-TransitService
7160,SD-Urban-TransitService
7161,SD-Urban-TransitService
7162,SD-Urban-TransitService
7163,SD-Urban-TransitService
7164,SD-Urban-TransitService
7165,SD-Urban-TransitService
7151,SD-Urban-TransitService
7152,SD-Urban-TransitService
7154,SD-Urban-TransitService
7156,SD-Urban-TransitService
7157,SD-Urban-TransitService
7158,SD-Urban-TransitService
7166,None
7167,None
7168,None
7169,None
7170,None
7171,None
7172,SD-Urban-TransitService
7173,SD-Urban-TransitService
7175,SD-Urban-TransitService
7174,SD-Urban-TransitService
