Azone,Bzone,Czone,Marea
11,4438,NA,SD-Urban-TransitService
11,4439,NA,SD-Urban-TransitService
11,4440,NA,SD-Urban-TransitService
11,4441,NA,SD-Urban-TransitService
19,4442,NA,None
14,4443,NA,None
11,4444,NA,SD-Urban-TransitService
11,4445,NA,SD-Urban-TransitService
14,4446,NA,SD-Urban-TransitService
11,4447,NA,SD-Urban-TransitService
14,4448,NA,SD-Urban-TransitService
11,4449,NA,SD-Urban-TransitService
11,4450,NA,SD-Urban-TransitService
11,4451,NA,SD-Urban-TransitService
19,4452,NA,None
2,4453,NA,None
14,4454,NA,SD-Urban-TransitService
19,4455,NA,None
11,4456,NA,SD-Urban-TransitService
11,4457,NA,SD-Urban-TransitService
11,4458,NA,SD-Urban-TransitService
2,4459,NA,None
14,4460,NA,None
11,4461,NA,SD-Urban-TransitService
11,4462,NA,SD-Urban-TransitService
19,4463,NA,None
11,4464,NA,SD-Urban-TransitService
11,4465,NA,SD-Urban-TransitService
19,4466,NA,SD-Urban-TransitService
14,4467,NA,SD-Urban-TransitService
11,4468,NA,SD-Urban-TransitService
19,4469,NA,SD-Urban-TransitService
11,4470,NA,SD-Urban-TransitService
11,4471,NA,SD-Urban-TransitService
11,4472,NA,SD-Urban-TransitService
11,4473,NA,SD-Urban-TransitService
11,4474,NA,SD-Urban-TransitService
2,4475,NA,SD-Urban-TransitService
19,4476,NA,SD-Urban-TransitService
11,4477,NA,SD-Urban-TransitService
19,4478,NA,None
11,4479,NA,SD-Urban-TransitService
19,4480,NA,None
11,4481,NA,SD-Urban-TransitService
11,4482,NA,SD-Urban-TransitService
19,4483,NA,None
11,4484,NA,SD-Urban-TransitService
19,4485,NA,None
11,4486,NA,SD-Urban-TransitService
19,4487,NA,None
2,4488,NA,SD-Urban-TransitService
2,4489,NA,None
11,4490,NA,SD-Urban-TransitService
11,4491,NA,SD-Urban-TransitService
11,4492,NA,SD-Urban-TransitService
19,4493,NA,None
2,4494,NA,None
11,4495,NA,SD-Urban-TransitService
19,4496,NA,SD-Urban-TransitService
11,4497,NA,SD-Urban-TransitService
19,4498,NA,None
19,4499,NA,SD-Urban-TransitService
19,4500,NA,None
11,4501,NA,SD-Urban-TransitService
11,4502,NA,SD-Urban-TransitService
11,4503,NA,SD-Urban-TransitService
19,4504,NA,SD-Urban-TransitService
11,4505,NA,SD-Urban-TransitService
2,4506,NA,SD-Urban-TransitService
11,4507,NA,SD-Urban-TransitService
11,4508,NA,SD-Urban-TransitService
11,4509,NA,SD-Urban-TransitService
2,4510,NA,SD-Urban-TransitService
19,4511,NA,None
2,4512,NA,SD-Urban-TransitService
2,4513,NA,SD-Urban-TransitService
2,4514,NA,None
2,4515,NA,None
2,4516,NA,None
2,4517,NA,SD-Urban-TransitService
11,4518,NA,SD-Urban-TransitService
11,4519,NA,SD-Urban-TransitService
2,4520,NA,None
19,4521,NA,None
11,4522,NA,SD-Urban-TransitService
11,4523,NA,SD-Urban-TransitService
19,4524,NA,SD-Urban-TransitService
11,4525,NA,SD-Urban-TransitService
11,4526,NA,SD-Urban-TransitService
11,4527,NA,SD-Urban-TransitService
11,4528,NA,SD-Urban-TransitService
2,4529,NA,SD-Urban-TransitService
2,4530,NA,SD-Urban-TransitService
2,4531,NA,SD-Urban-TransitService
11,4532,NA,SD-Urban-TransitService
19,4533,NA,None
2,4534,NA,None
2,4535,NA,SD-Urban-TransitService
11,4536,NA,SD-Urban-TransitService
2,4537,NA,SD-Urban-TransitService
2,4538,NA,None
2,4539,NA,SD-Urban-TransitService
19,4540,NA,SD-Urban-TransitService
2,4541,NA,SD-Urban-TransitService
2,4542,NA,SD-Urban-TransitService
2,4543,NA,None
11,4544,NA,SD-Urban-TransitService
19,4545,NA,None
2,4546,NA,None
2,4547,NA,None
2,4548,NA,None
2,4549,NA,SD-Urban-TransitService
2,4550,NA,SD-Urban-TransitService
2,4551,NA,SD-Urban-TransitService
2,4552,NA,SD-Urban-TransitService
2,4553,NA,SD-Urban-TransitService
2,4554,NA,SD-Urban-TransitService
2,4555,NA,SD-Urban-TransitService
2,4556,NA,SD-Urban-TransitService
2,4557,NA,None
19,4558,NA,None
2,4559,NA,SD-Urban-TransitService
2,4560,NA,SD-Urban-TransitService
2,4561,NA,SD-Urban-TransitService
2,4562,NA,SD-Urban-TransitService
2,4563,NA,None
19,4564,NA,None
19,4565,NA,None
2,4566,NA,SD-Urban-TransitService
2,4567,NA,None
2,4568,NA,SD-Urban-TransitService
2,4569,NA,None
2,4570,NA,SD-Urban-TransitService
2,4571,NA,None
2,4572,NA,SD-Urban-TransitService
19,4573,NA,SD-Urban-TransitService
2,4574,NA,SD-Urban-TransitService
2,4575,NA,SD-Urban-TransitService
2,4576,NA,SD-Urban-TransitService
19,4577,NA,None
2,4578,NA,SD-Urban-TransitService
2,4579,NA,SD-Urban-TransitService
19,4580,NA,None
2,4581,NA,SD-Urban-TransitService
2,4582,NA,None
2,4583,NA,SD-Urban-TransitService
2,4584,NA,SD-Urban-TransitService
2,4585,NA,SD-Urban-TransitService
19,4586,NA,None
2,4587,NA,SD-Urban-TransitService
2,4588,NA,SD-Urban-TransitService
2,4589,NA,SD-Urban-TransitService
3,4590,NA,SD-Urban-TransitService
2,4591,NA,SD-Urban-TransitService
2,4592,NA,SD-Urban-TransitService
2,4593,NA,SD-Urban-TransitService
2,4594,NA,None
2,4595,NA,SD-Urban-TransitService
2,4596,NA,SD-Urban-TransitService
19,4597,NA,None
2,4598,NA,None
2,4599,NA,SD-Urban-TransitService
2,4600,NA,SD-Urban-TransitService
2,4601,NA,SD-Urban-TransitService
2,4602,NA,SD-Urban-TransitService
2,4603,NA,SD-Urban-TransitService
19,4604,NA,None
2,4605,NA,SD-Urban-TransitService
19,4606,NA,None
2,4607,NA,SD-Urban-TransitService
2,4608,NA,SD-Urban-TransitService
2,4609,NA,SD-Urban-TransitService
2,4610,NA,SD-Urban-TransitService
2,4611,NA,SD-Urban-TransitService
19,4612,NA,None
2,4613,NA,SD-Urban-TransitService
2,4614,NA,SD-Urban-TransitService
2,4615,NA,SD-Urban-TransitService
2,4616,NA,SD-Urban-TransitService
2,4617,NA,SD-Urban-TransitService
2,4618,NA,SD-Urban-TransitService
2,4619,NA,None
2,4620,NA,None
2,4621,NA,SD-Urban-TransitService
2,4622,NA,SD-Urban-TransitService
2,4623,NA,None
2,4624,NA,SD-Urban-TransitService
2,4625,NA,SD-Urban-TransitService
2,4626,NA,SD-Urban-TransitService
2,4627,NA,None
2,4628,NA,SD-Urban-TransitService
2,4629,NA,SD-Urban-TransitService
2,4630,NA,SD-Urban-TransitService
2,4631,NA,SD-Urban-TransitService
2,4632,NA,SD-Urban-TransitService
2,4633,NA,SD-Urban-TransitService
2,4634,NA,None
2,4635,NA,SD-Urban-TransitService
2,4636,NA,SD-Urban-TransitService
2,4637,NA,None
2,4638,NA,SD-Urban-TransitService
2,4639,NA,SD-Urban-TransitService
2,4640,NA,None
2,4641,NA,SD-Urban-TransitService
2,4642,NA,None
2,4643,NA,SD-Urban-TransitService
2,4644,NA,SD-Urban-TransitService
2,4645,NA,SD-Urban-TransitService
2,4646,NA,SD-Urban-TransitService
2,4647,NA,SD-Urban-TransitService
19,4648,NA,None
2,4649,NA,None
2,4650,NA,SD-Urban-TransitService
2,4651,NA,None
2,4652,NA,None
2,4653,NA,SD-Urban-TransitService
2,4654,NA,SD-Urban-TransitService
2,4655,NA,None
2,4656,NA,None
2,4657,NA,None
2,4658,NA,SD-Urban-TransitService
2,4659,NA,None
2,4660,NA,SD-Urban-TransitService
2,4661,NA,SD-Urban-TransitService
2,4662,NA,SD-Urban-TransitService
2,4663,NA,SD-Urban-TransitService
2,4664,NA,SD-Urban-TransitService
2,4665,NA,None
2,4666,NA,SD-Urban-TransitService
2,4667,NA,SD-Urban-TransitService
2,4668,NA,SD-Urban-TransitService
2,4669,NA,None
2,4670,NA,SD-Urban-TransitService
2,4671,NA,SD-Urban-TransitService
2,4672,NA,None
2,4673,NA,SD-Urban-TransitService
2,4674,NA,SD-Urban-TransitService
2,4675,NA,SD-Urban-TransitService
2,4676,NA,SD-Urban-TransitService
2,4677,NA,SD-Urban-TransitService
2,4678,NA,SD-Urban-TransitService
2,4679,NA,SD-Urban-TransitService
2,4680,NA,SD-Urban-TransitService
2,4681,NA,SD-Urban-TransitService
2,4682,NA,SD-Urban-TransitService
19,4683,NA,None
2,4684,NA,SD-Urban-TransitService
2,4685,NA,SD-Urban-TransitService
2,4686,NA,SD-Urban-TransitService
2,4687,NA,SD-Urban-TransitService
2,4688,NA,SD-Urban-TransitService
2,4689,NA,SD-Urban-TransitService
2,4690,NA,SD-Urban-TransitService
2,4691,NA,SD-Urban-TransitService
2,4692,NA,SD-Urban-TransitService
2,4693,NA,None
2,4694,NA,SD-Urban-TransitService
2,4695,NA,SD-Urban-TransitService
2,4696,NA,SD-Urban-TransitService
2,4697,NA,None
2,4698,NA,SD-Urban-TransitService
2,4699,NA,SD-Urban-TransitService
2,4700,NA,SD-Urban-TransitService
2,4701,NA,SD-Urban-TransitService
2,4702,NA,SD-Urban-TransitService
2,4703,NA,None
2,4704,NA,SD-Urban-TransitService
2,4705,NA,None
2,4706,NA,SD-Urban-TransitService
2,4707,NA,SD-Urban-TransitService
2,4708,NA,SD-Urban-TransitService
19,4709,NA,None
19,4710,NA,None
2,4711,NA,SD-Urban-TransitService
2,4712,NA,SD-Urban-TransitService
2,4713,NA,SD-Urban-TransitService
2,4714,NA,None
2,4715,NA,None
2,4716,NA,SD-Urban-TransitService
2,4717,NA,SD-Urban-TransitService
2,4718,NA,SD-Urban-TransitService
2,4719,NA,SD-Urban-TransitService
2,4720,NA,SD-Urban-TransitService
2,4721,NA,SD-Urban-TransitService
2,4722,NA,SD-Urban-TransitService
2,4723,NA,SD-Urban-TransitService
2,4724,NA,None
2,4725,NA,SD-Urban-TransitService
2,4726,NA,SD-Urban-TransitService
2,4727,NA,SD-Urban-TransitService
2,4728,NA,SD-Urban-TransitService
2,4729,NA,SD-Urban-TransitService
2,4730,NA,SD-Urban-TransitService
2,4731,NA,SD-Urban-TransitService
2,4732,NA,SD-Urban-TransitService
2,4733,NA,SD-Urban-TransitService
2,4734,NA,None
2,4735,NA,SD-Urban-TransitService
2,4736,NA,SD-Urban-TransitService
2,4737,NA,SD-Urban-TransitService
19,4738,NA,None
2,4739,NA,None
2,4740,NA,SD-Urban-TransitService
2,4741,NA,SD-Urban-TransitService
2,4742,NA,SD-Urban-TransitService
2,4743,NA,SD-Urban-TransitService
2,4744,NA,SD-Urban-TransitService
11,4745,NA,None
2,4746,NA,SD-Urban-TransitService
2,4747,NA,SD-Urban-TransitService
2,4748,NA,None
2,4749,NA,SD-Urban-TransitService
2,4750,NA,SD-Urban-TransitService
2,4751,NA,None
2,4752,NA,SD-Urban-TransitService
2,4753,NA,None
2,4754,NA,None
2,4755,NA,SD-Urban-TransitService
2,4756,NA,SD-Urban-TransitService
2,4757,NA,SD-Urban-TransitService
19,4758,NA,None
2,4759,NA,SD-Urban-TransitService
2,4760,NA,SD-Urban-TransitService
2,4761,NA,None
19,4762,NA,None
19,4763,NA,None
2,4764,NA,SD-Urban-TransitService
2,4765,NA,SD-Urban-TransitService
2,4766,NA,SD-Urban-TransitService
14,4767,NA,SD-Urban-TransitService
3,4768,NA,None
2,4769,NA,SD-Urban-TransitService
2,4770,NA,SD-Urban-TransitService
2,4771,NA,None
2,4772,NA,SD-Urban-TransitService
2,4773,NA,SD-Urban-TransitService
2,4774,NA,SD-Urban-TransitService
2,4775,NA,SD-Urban-TransitService
2,4776,NA,SD-Urban-TransitService
2,4777,NA,SD-Urban-TransitService
19,4778,NA,None
2,4779,NA,SD-Urban-TransitService
2,4780,NA,SD-Urban-TransitService
2,4781,NA,SD-Urban-TransitService
2,4782,NA,SD-Urban-TransitService
2,4783,NA,SD-Urban-TransitService
2,4784,NA,None
2,4785,NA,SD-Urban-TransitService
2,4786,NA,SD-Urban-TransitService
2,4787,NA,SD-Urban-TransitService
2,4788,NA,SD-Urban-TransitService
2,4789,NA,SD-Urban-TransitService
2,4790,NA,SD-Urban-TransitService
2,4791,NA,SD-Urban-TransitService
2,4792,NA,SD-Urban-TransitService
2,4793,NA,SD-Urban-TransitService
2,4794,NA,SD-Urban-TransitService
2,4795,NA,SD-Urban-TransitService
19,4796,NA,SD-Urban-TransitService
14,4797,NA,None
14,4798,NA,None
2,4799,NA,SD-Urban-TransitService
2,4800,NA,SD-Urban-TransitService
2,4801,NA,SD-Urban-TransitService
2,4802,NA,SD-Urban-TransitService
19,4803,NA,SD-Urban-TransitService
2,4804,NA,SD-Urban-TransitService
19,4805,NA,SD-Urban-TransitService
2,4806,NA,SD-Urban-TransitService
2,4807,NA,SD-Urban-TransitService
14,4808,NA,SD-Urban-TransitService
2,4809,NA,SD-Urban-TransitService
2,4810,NA,SD-Urban-TransitService
2,4811,NA,SD-Urban-TransitService
19,4812,NA,None
2,4813,NA,SD-Urban-TransitService
2,4814,NA,SD-Urban-TransitService
2,4815,NA,SD-Urban-TransitService
2,4816,NA,SD-Urban-TransitService
2,4817,NA,None
2,4818,NA,None
8,4819,NA,SD-Urban-TransitService
14,4820,NA,SD-Urban-TransitService
14,4821,NA,SD-Urban-TransitService
14,4822,NA,SD-Urban-TransitService
14,4823,NA,SD-Urban-TransitService
14,4824,NA,SD-Urban-TransitService
14,4825,NA,None
14,4826,NA,None
14,4827,NA,SD-Urban-TransitService
8,4828,NA,SD-Urban-TransitService
8,4829,NA,SD-Urban-TransitService
14,4830,NA,SD-Urban-TransitService
19,4831,NA,SD-Urban-TransitService
8,4832,NA,SD-Urban-TransitService
8,4833,NA,SD-Urban-TransitService
14,4834,NA,SD-Urban-TransitService
14,4835,NA,None
8,4836,NA,SD-Urban-TransitService
14,4837,NA,SD-Urban-TransitService
8,4838,NA,SD-Urban-TransitService
8,4839,NA,SD-Urban-TransitService
8,4840,NA,SD-Urban-TransitService
8,4841,NA,SD-Urban-TransitService
8,4842,NA,SD-Urban-TransitService
8,4843,NA,SD-Urban-TransitService
14,4844,NA,SD-Urban-TransitService
14,4845,NA,SD-Urban-TransitService
14,4846,NA,SD-Urban-TransitService
14,4847,NA,SD-Urban-TransitService
14,4848,NA,None
14,4849,NA,SD-Urban-TransitService
14,4850,NA,SD-Urban-TransitService
14,4851,NA,None
14,4852,NA,SD-Urban-TransitService
2,4853,NA,None
14,4854,NA,None
14,4855,NA,SD-Urban-TransitService
14,4856,NA,None
8,4857,NA,SD-Urban-TransitService
8,4858,NA,None
8,4859,NA,None
14,4860,NA,SD-Urban-TransitService
14,4861,NA,None
14,4862,NA,SD-Urban-TransitService
19,4863,NA,SD-Urban-TransitService
8,4864,NA,SD-Urban-TransitService
14,4865,NA,None
14,4866,NA,SD-Urban-TransitService
14,4867,NA,None
14,4868,NA,SD-Urban-TransitService
14,4869,NA,SD-Urban-TransitService
14,4870,NA,None
19,4871,NA,None
14,4872,NA,SD-Urban-TransitService
19,4873,NA,None
14,4874,NA,SD-Urban-TransitService
14,4875,NA,SD-Urban-TransitService
8,4876,NA,SD-Urban-TransitService
8,4877,NA,SD-Urban-TransitService
8,4878,NA,None
8,4879,NA,SD-Urban-TransitService
14,4880,NA,SD-Urban-TransitService
8,4881,NA,SD-Urban-TransitService
8,4882,NA,None
14,4883,NA,SD-Urban-TransitService
14,4884,NA,SD-Urban-TransitService
14,4885,NA,SD-Urban-TransitService
14,4886,NA,SD-Urban-TransitService
14,4887,NA,SD-Urban-TransitService
14,4888,NA,SD-Urban-TransitService
14,4889,NA,SD-Urban-TransitService
19,4890,NA,None
19,4891,NA,SD-Urban-TransitService
19,4892,NA,None
14,4893,NA,SD-Urban-TransitService
14,4894,NA,None
19,4895,NA,SD-Urban-TransitService
19,4896,NA,None
14,4897,NA,SD-Urban-TransitService
14,4898,NA,None
14,4899,NA,SD-Urban-TransitService
19,4900,NA,None
14,4901,NA,SD-Urban-TransitService
14,4902,NA,None
19,4903,NA,None
8,4904,NA,None
8,4905,NA,SD-Urban-TransitService
14,4906,NA,None
14,4907,NA,SD-Urban-TransitService
14,4908,NA,None
14,4909,NA,None
14,4910,NA,SD-Urban-TransitService
14,4911,NA,SD-Urban-TransitService
14,4912,NA,SD-Urban-TransitService
14,4913,NA,None
14,4914,NA,SD-Urban-TransitService
14,4915,NA,SD-Urban-TransitService
14,4916,NA,None
14,4917,NA,SD-Urban-TransitService
14,4918,NA,SD-Urban-TransitService
14,4919,NA,SD-Urban-TransitService
14,4920,NA,SD-Urban-TransitService
14,4921,NA,SD-Urban-TransitService
14,4922,NA,SD-Urban-TransitService
14,4923,NA,None
14,4924,NA,SD-Urban-TransitService
14,4925,NA,SD-Urban-TransitService
14,4926,NA,SD-Urban-TransitService
14,4927,NA,SD-Urban-TransitService
19,4928,NA,None
19,4929,NA,SD-Urban-TransitService
19,4930,NA,SD-Urban-TransitService
14,4931,NA,SD-Urban-TransitService
14,4932,NA,SD-Urban-TransitService
14,4933,NA,SD-Urban-TransitService
14,4934,NA,SD-Urban-TransitService
14,4935,NA,None
14,4936,NA,None
14,4937,NA,None
14,4938,NA,None
14,4939,NA,SD-Urban-TransitService
14,4940,NA,SD-Urban-TransitService
14,4941,NA,SD-Urban-TransitService
14,4942,NA,SD-Urban-TransitService
14,4943,NA,SD-Urban-TransitService
19,4944,NA,None
14,4945,NA,SD-Urban-TransitService
14,4946,NA,SD-Urban-TransitService
14,4947,NA,None
14,4948,NA,None
14,4949,NA,None
14,4950,NA,SD-Urban-TransitService
14,4951,NA,None
14,4952,NA,None
14,4953,NA,None
14,4954,NA,SD-Urban-TransitService
14,4955,NA,SD-Urban-TransitService
14,4956,NA,SD-Urban-TransitService
14,4957,NA,SD-Urban-TransitService
14,4958,NA,SD-Urban-TransitService
14,4959,NA,SD-Urban-TransitService
14,4960,NA,SD-Urban-TransitService
14,4961,NA,SD-Urban-TransitService
14,4962,NA,SD-Urban-TransitService
19,4963,NA,None
19,4964,NA,SD-Urban-TransitService
19,4965,NA,None
19,4966,NA,None
14,4967,NA,SD-Urban-TransitService
14,4968,NA,None
14,4969,NA,None
14,4970,NA,SD-Urban-TransitService
14,4971,NA,None
14,4972,NA,SD-Urban-TransitService
14,4973,NA,SD-Urban-TransitService
14,4974,NA,SD-Urban-TransitService
14,4975,NA,SD-Urban-TransitService
14,4976,NA,SD-Urban-TransitService
14,4977,NA,None
14,4978,NA,SD-Urban-TransitService
14,4979,NA,SD-Urban-TransitService
14,4980,NA,SD-Urban-TransitService
14,4981,NA,SD-Urban-TransitService
14,4982,NA,SD-Urban-TransitService
14,4983,NA,SD-Urban-TransitService
14,4984,NA,SD-Urban-TransitService
14,4985,NA,None
14,4986,NA,SD-Urban-TransitService
14,4987,NA,SD-Urban-TransitService
14,4988,NA,None
14,4989,NA,None
14,4990,NA,SD-Urban-TransitService
14,4991,NA,SD-Urban-TransitService
14,4992,NA,SD-Urban-TransitService
14,4993,NA,SD-Urban-TransitService
14,4994,NA,SD-Urban-TransitService
14,4995,NA,SD-Urban-TransitService
14,4996,NA,SD-Urban-TransitService
